@relation keystroketouch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute holdtime1 numeric
@attribute holdtime2 numeric
@attribute holdtime3 numeric
@attribute holdtime4 numeric
@attribute holdtime5 numeric
@attribute holdtime6 numeric
@attribute holdtime7 numeric
@attribute holdtime8 numeric
@attribute holdtime9 numeric
@attribute holdtime10 numeric
@attribute holdtime11 numeric
@attribute holdtime12 numeric
@attribute holdtime13 numeric
@attribute holdtime14 numeric
@attribute downdown1 numeric
@attribute downdown2 numeric
@attribute downdown3 numeric
@attribute downdown4 numeric
@attribute downdown5 numeric
@attribute downdown6 numeric
@attribute downdown7 numeric
@attribute downdown8 numeric
@attribute downdown9 numeric
@attribute downdown10 numeric
@attribute downdown11 numeric
@attribute downdown12 numeric
@attribute downdown13 numeric
@attribute updown1 numeric
@attribute updown2 numeric
@attribute updown3 numeric
@attribute updown4 numeric
@attribute updown5 numeric
@attribute updown6 numeric
@attribute updown7 numeric
@attribute updown8 numeric
@attribute updown9 numeric
@attribute updown10 numeric
@attribute updown11 numeric
@attribute updown12 numeric
@attribute updown13 numeric
@attribute pressure1 numeric
@attribute pressure2 numeric
@attribute pressure3 numeric
@attribute pressure4 numeric
@attribute pressure5 numeric
@attribute pressure6 numeric
@attribute pressure7 numeric
@attribute pressure8 numeric
@attribute pressure9 numeric
@attribute pressure10 numeric
@attribute pressure11 numeric
@attribute pressure12 numeric
@attribute pressure13 numeric
@attribute pressure14 numeric
@attribute fingerarea1 numeric
@attribute fingerarea2 numeric
@attribute fingerarea3 numeric
@attribute fingerarea4 numeric
@attribute fingerarea5 numeric
@attribute fingerarea6 numeric
@attribute fingerarea7 numeric
@attribute fingerarea8 numeric
@attribute fingerarea9 numeric
@attribute fingerarea10 numeric
@attribute fingerarea11 numeric
@attribute fingerarea12 numeric
@attribute fingerarea13 numeric
@attribute fingerarea14 numeric
@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute user_id {1,2,3,4,5,6,7,8,9,10,20,21,24,25,26,27,28,29,35,36,37,38,40,41,50,51,53,54,55,65,66,68,69,70,71,73,80,81,82,83,84,85}

@data
0.349138,0.417778,0.358871,0.394958,0.380952,0.324074,0.415441,0.476636,0.264,0.534247,0.121429,0.46789,0.492147,0.361502,0.015538,0.094332,0.009291,0.015942,0.021733,0.006353,0.022027,0.054619,0.009189,0.023575,0.005107,0.040377,0.006979,0.016079,0.115257,0.006727,0.012434,0.025139,0.004638,0.021105,0.055605,0.009002,0.021076,0.004932,0.031797,0.006093,0.308756,0.834951,0.319277,0.273381,0.634146,0.474227,0.390977,0.546512,0.61165,0.390909,0.416667,0.257812,0.297521,0.454545,0.485981,0.428571,0.318996,0.185185,0.205069,0.296296,0.239631,0.185185,0.407407,0.222222,0.148148,0.318996,0.283154,0.185185,0.472277,0.615309,0.37443,66
0.461207,0.466667,0.415323,0.338936,0.32967,0.351852,0.430147,0.518692,0.264,0.579909,0.144286,0.541284,0.575916,0.42723,0.007694,0.070749,0.018434,0.031883,0.020641,0.003978,0.013941,0.043906,0.002285,0.026855,0.001841,0.017092,0.006561,0.007589,0.08829,0.014858,0.029461,0.025435,0.001903,0.012831,0.043248,0.002096,0.023457,0.001537,0.004683,0.004552,0.308756,0.378641,0.391566,0.352518,0.804878,0.72165,0.451128,0.418605,0.631068,0.545455,0.511905,0.21875,0.355372,0.272727,0.439252,0.357143,0.354839,0.481481,0.274194,0.259259,0.274194,0.111111,0.296296,0.259259,0.259259,0.247312,0.283154,0.185185,0.525743,0.643382,0.401936,66
0.353448,0.266667,0.354839,0.330532,0.351648,0.319444,0.430147,0.649533,0.136,0.575342,0.1,0.541284,0.413613,0.389671,0.020199,0.128566,0.009733,0.030761,0.02074,0.002969,0.023565,0.034422,0.01076,0.038376,0.003274,0.030468,0.008375,0.020713,0.161064,0.007244,0.028509,0.024941,0.001308,0.022442,0.028773,0.012098,0.035009,0.003218,0.017994,0.008544,0.37788,0.242718,0.222892,0.460432,0.536585,0.639175,0.473684,0.5,0.456311,0.381818,0.357143,0.242187,0.239669,0.306818,0.457944,0.178571,0.283154,0.259259,0.274194,0.296296,0.308756,0.185185,0.185185,0.185185,0.148148,0.21147,0.139785,0.259259,0.444554,0.537455,0.298827,66
0.275862,0.413333,0.28629,0.288515,0.479853,0.287037,0.378676,0.518692,0.324,0.456621,0.132857,0.504587,0.408377,0.286385,0.009674,0.066565,0.049329,0.010721,0.026992,0.003503,0.019795,0.081841,0.010998,0.019321,0.005243,0.075799,0.006561,0.010644,0.088659,0.048196,0.009354,0.027712,0.002259,0.019371,0.081377,0.010098,0.018342,0.005004,0.065073,0.006793,0.308756,0.436893,0.373494,0.345324,0.560976,0.546392,0.533835,0.418605,0.582524,0.509091,0.52381,0.304687,0.280992,0.363636,0.383178,0.357143,0.21147,0.185185,0.205069,0.333333,0.37788,0.185185,0.222222,0.222222,0.148148,0.318996,0.21147,0.222222,0.435644,0.617649,0.334464,66
0.422414,0.386667,0.28629,0.288515,0.417582,0.277778,0.411765,0.523364,0.172,0.52968,0.121429,0.582569,0.539267,0.366197,0.009599,0.046405,0.017033,0.052821,0.024015,0.007065,0.027236,0.050755,0.005951,0.02136,0.001201,0.017092,0.006142,0.009718,0.071297,0.015819,0.051361,0.026425,0.005946,0.026356,0.049956,0.006859,0.018959,0.001025,0.002465,0.004622,0.239631,0.640777,0.283133,0.42446,0.378049,0.319588,0.323308,0.44186,0.718447,0.418182,0.440476,0.414062,0.61157,0.295455,0.616822,0.285714,0.247312,0.185185,0.239631,0.185185,0.239631,0.148148,0.407407,0.185185,0.185185,0.247312,0.426523,0.148148,0.459406,0.600757,0.343465,66
0.387931,0.351111,0.391129,0.308123,0.450549,0.361111,0.375,0.448598,0.168,0.534247,0.1,0.504587,0.492147,0.460094,0.023031,0.047166,0.011871,0.009543,0.029275,0.004572,0.011907,0.044608,0.003952,0.029602,0.003226,0.031707,0.006072,0.023343,0.074991,0.008723,0.007785,0.03078,0.002378,0.011543,0.046602,0.004906,0.027072,0.00317,0.021198,0.005182,0.239631,0.912621,0.518072,0.366906,0.5,0.56701,0.293233,0.534884,0.553398,0.454545,0.452381,0.265625,0.231405,0.340909,0.383178,0.464286,0.569892,0.296296,0.239631,0.333333,0.239631,0.148148,0.185185,0.148148,0.222222,0.21147,0.139785,0.111111,0.457921,0.62883,0.350164,66
0.349138,0.466667,0.379032,0.355742,0.435897,0.277778,0.430147,0.485981,0.204,0.511416,0.164286,0.541284,0.408377,0.356808,0.017844,0.049448,0.018729,0.10609,0.02084,0.003503,0.025252,0.03934,0.003666,0.045201,0.000776,0.01511,0.007956,0.018384,0.067603,0.015819,0.10317,0.022763,0.002378,0.024127,0.039894,0.004191,0.043034,0.00036,0.002711,0.008194,0.274194,0.359223,0.415663,0.316547,0.670732,0.608247,0.353383,0.372093,0.495146,0.581818,0.22619,0.429688,0.520661,0.397727,0.448598,0.25,0.283154,0.222222,0.205069,0.259259,0.308756,0.185185,0.259259,0.148148,0.185185,0.318996,0.318996,0.185185,0.483168,0.614466,0.329448,66
0.344828,0.24,0.254032,0.327731,0.406593,0.361111,0.415441,0.574766,0.304,0.47032,0.144286,0.577982,0.575916,0.319249,0.012681,0.119437,0.003392,0.042605,0.016076,0.003978,0.027435,0.097471,0.005999,0.058229,0.003842,0.016844,0.009562,0.013249,0.154414,0.002735,0.040383,0.018804,0.001784,0.026505,0.094969,0.005335,0.05679,0.003539,0.002465,0.007564,0.239631,0.378641,0.289157,0.467626,0.512195,0.43299,0.383459,0.511628,0.427184,0.5,0.261905,0.476562,0.421488,0.5,0.392523,0.178571,0.247312,0.259259,0.308756,0.185185,0.274194,0.222222,0.296296,0.185185,0.074074,0.283154,0.175627,0.222222,0.466337,0.580872,0.293376,66
0.284483,0.422222,0.375,0.372549,0.406593,0.398148,0.375,0.598131,0.304,0.552511,0.152857,0.59633,0.534031,0.361502,0.021603,0.049448,0.017033,0.027954,0.026496,0.005581,0.029915,0.052863,0.002761,0.031818,0.003922,0.03022,0.009911,0.022516,0.071297,0.014193,0.024868,0.029196,0.002913,0.029527,0.04925,0.002096,0.028924,0.003571,0.014789,0.008474,0.308756,0.456311,0.192771,0.294964,0.329268,0.453608,0.421053,0.627907,0.592233,0.609091,0.309524,0.21875,0.256198,0.375,0.570093,0.178571,0.139785,0.222222,0.205069,0.296296,0.343318,0.259259,0.333333,0.259259,0.185185,0.21147,0.139785,0.111111,0.517822,0.525243,0.302938,66
0.349138,0.431111,0.346774,0.282913,0.351648,0.25,0.511029,0.481308,0.3,0.47032,0.111429,0.655963,0.450262,0.464789,0.011829,0.046786,0.019392,0.051361,0.020443,0.0038,0.020737,0.041974,0.006142,0.029957,0.004099,0.041367,0.006212,0.012373,0.067972,0.017076,0.050017,0.024644,0.003032,0.018529,0.042718,0.005525,0.02866,0.003979,0.022677,0.005883,0.239631,0.533981,0.409639,0.338129,0.47561,0.556701,0.406015,0.488372,0.61165,0.445455,0.285714,0.390625,0.214876,0.25,0.392523,0.285714,0.21147,0.185185,0.205069,0.296296,0.274194,0.185185,0.37037,0.222222,0.222222,0.247312,0.247312,0.111111,0.475248,0.563327,0.314309,66
0.387931,0.386667,0.358871,0.305322,0.494505,0.361111,0.522059,0.602804,0.072,0.47032,0.134286,0.431193,0.492147,0.478873,0.011704,0.057056,0.041439,0.04979,0.032549,0.004037,0.023019,0.050404,0.000428,0.033945,0.001665,0.013624,0.005444,0.012022,0.08164,0.038956,0.048,0.032858,0.001843,0.020659,0.046602,0.002524,0.032628,0.001417,0.007148,0.004552,0.412442,0.621359,0.391566,0.374101,0.426829,0.402062,0.345865,0.593023,0.582524,0.3,0.440476,0.429688,0.46281,0.420455,0.551402,0.25,0.283154,0.296296,0.274194,0.333333,0.205069,0.185185,0.37037,0.185185,0.222222,0.283154,0.283154,0.222222,0.486634,0.64591,0.374647,66
0.431034,0.462222,0.451613,0.330532,0.384615,0.240741,0.477941,0.607477,0.2,0.538813,0.11,0.509174,0.413613,0.478873,0.006967,0.063522,0.016443,0.056357,0.020542,0.001959,0.019199,0.0353,0.032898,0.017371,0.00373,0.017587,0.008305,0.007038,0.08164,0.012197,0.05405,0.023852,0.001308,0.017439,0.031244,0.033484,0.014815,0.003619,0.006902,0.008474,0.308756,0.407767,0.379518,0.446043,0.426829,0.896907,0.451128,0.418605,0.514563,0.345455,0.440476,0.460937,0.355372,0.397727,0.551402,0.25,0.354839,0.222222,0.239631,0.333333,0.239631,0.222222,0.37037,0.259259,0.222222,0.247312,0.0681,0.222222,0.498515,0.645721,0.353714,66
0.418103,0.417778,0.350806,0.260504,0.450549,0.314815,0.341912,0.53271,0.296,0.506849,0.1,0.637615,0.450262,0.394366,0.014962,0.049068,0.017033,0.0119,0.015183,0.005047,0.018505,0.09027,0.00657,0.019676,0.001585,0.022294,0.005583,0.015103,0.071297,0.014636,0.01109,0.016726,0.003448,0.018578,0.08932,0.006001,0.017725,0.001529,0.004683,0.005252,0.343318,0.514563,0.524096,0.374101,0.670732,0.649485,0.406015,0.709302,0.718447,0.463636,0.452381,0.351562,0.421488,0.352273,0.485981,0.285714,0.390681,0.259259,0.343318,0.333333,0.274194,0.148148,0.333333,0.259259,0.222222,0.283154,0.175627,0.111111,0.471287,0.729612,0.37443,66
0.387931,0.457778,0.217742,0.316527,0.388278,0.324074,0.430147,0.588785,0.328,0.506849,0.122857,0.582569,0.408377,0.403756,0.007268,0.059719,0.01342,0.042941,0.016672,0.00469,0.030808,0.099227,0.010998,0.018435,0.000768,0.017092,0.004188,0.007589,0.078315,0.013454,0.040943,0.019893,0.002973,0.029676,0.096205,0.01005,0.01649,0.000584,0.002465,0.004412,0.308756,0.417476,0.313253,0.395683,0.731707,0.587629,0.443609,0.569767,0.572816,0.427273,0.607143,0.289062,0.446281,0.238636,0.429907,0.285714,0.247312,0.148148,0.205069,0.222222,0.274194,0.222222,0.296296,0.185185,0.296296,0.247312,0.103943,0.185185,0.479208,0.638703,0.296491,66
0.396552,0.497778,0.358871,0.308123,0.43956,0.282407,0.400735,0.560748,0.392,0.456621,0.154286,0.550459,0.366492,0.431925,0.013308,0.063522,0.015042,0.01336,0.025404,0.00469,0.020489,0.057956,0.026995,0.028361,0.000873,0.017835,0.003769,0.013575,0.078685,0.012493,0.011594,0.027217,0.003508,0.019767,0.055781,0.025292,0.027337,0.000512,0.00493,0.004552,0.239631,0.592233,0.475904,0.467626,0.487805,0.371134,0.368421,0.534884,0.485437,0.463636,0.345238,0.320312,0.438017,0.272727,0.514019,0.178571,0.283154,0.296296,0.239631,0.296296,0.308756,0.222222,0.259259,0.185185,0.222222,0.247312,0.247312,0.074074,0.50495,0.599587,0.324433,66
0.284483,0.426667,0.254032,0.327731,0.347985,0.24537,0.3125,0.551402,0.2,0.493151,0.144286,0.522936,0.366492,0.370892,0.007644,0.062381,0.014083,0.012798,0.030168,0.007303,0.013395,0.041623,0.001952,0.028007,0.000825,0.011642,0.005793,0.008566,0.083487,0.013454,0.010642,0.034442,0.0066,0.013872,0.039718,0.002524,0.026279,0.00052,0.000246,0.006583,0.239631,0.757282,0.596386,0.410072,0.695122,0.628866,0.255639,0.755814,0.495146,0.554545,0.619048,0.460937,0.760331,0.409091,0.439252,0.392857,0.390681,0.296296,0.274194,0.296296,0.205069,0.185185,0.37037,0.185185,0.222222,0.247312,0.175627,0.111111,0.412871,0.807793,0.360069,66
0.465517,0.386667,0.391129,0.282913,0.435897,0.282407,0.433824,0.682243,0.228,0.461187,0.132857,0.577982,0.539267,0.408451,0.013483,0.073792,0.013051,0.0778,0.025206,0.004156,0.077293,0.024939,0.00776,0.052823,0.006804,0.076294,0.010609,0.013349,0.097894,0.009905,0.076397,0.027118,0.002973,0.076047,0.018005,0.008002,0.051587,0.006565,0.061622,0.009104,0.205069,0.475728,0.331325,0.338129,0.609756,0.536083,0.293233,0.465116,0.466019,0.363636,0.440476,0.359375,0.31405,0.318182,0.514019,0.214286,0.21147,0.259259,0.239631,0.222222,0.205069,0.185185,0.222222,0.148148,0.222222,0.247312,0.139785,0.148148,0.506436,0.527393,0.266866,66
0.534483,0.484444,0.383065,0.394958,0.490842,0.287037,0.488971,0.607477,0.232,0.511416,0.157143,0.642202,0.403141,0.389671,0.006566,0.077216,0.013715,0.05529,0.025007,0.003681,0.068115,0.059536,0.003523,0.076753,0.003498,0.063413,0.010399,0.006036,0.093092,0.010719,0.051697,0.025435,0.002438,0.066138,0.055605,0.003715,0.074427,0.003122,0.045354,0.010715,0.343318,0.427184,0.301205,0.316547,0.47561,0.649485,0.451128,0.534884,0.466019,0.4,0.297619,0.28125,0.115702,0.204545,0.607477,0.285714,0.21147,0.333333,0.170507,0.296296,0.239631,0.259259,0.185185,0.296296,0.185185,0.318996,0.0681,0,0.557921,0.514388,0.30082,66
0.392241,0.422222,0.318548,0.310924,0.355311,0.287037,0.433824,0.588785,0.228,0.547945,0.145714,0.477064,0.492147,0.549296,0.006591,0.056295,0.016959,0.044906,0.019748,0.005343,0.038151,0.03811,0.003571,0.059027,0.008661,0.117909,0.005514,0.006888,0.077946,0.015154,0.043016,0.023852,0.004103,0.036958,0.034775,0.00381,0.056085,0.00835,0.108455,0.004622,0.135945,0.543689,0.415663,0.417266,0.682927,0.56701,0.413534,0.488372,0.271845,0.345455,0.714286,0.226563,0.264463,0.318182,0.420561,0.357143,0.318996,0.333333,0.205069,0.37037,0.205069,0.148148,0.185185,0.185185,0.296296,0.21147,0.21147,0.259259,0.491089,0.55495,0.348045,66
0.456897,0.448889,0.346774,0.282913,0.347985,0.282407,0.430147,0.565421,0.104,0.429224,0.158571,0.504587,0.492147,0.42723,0.009649,0.058958,0.016812,0.015998,0.021633,0.0057,0.028824,0.063224,0.006713,0.070726,0.006932,0.022046,0.005653,0.009567,0.078315,0.014488,0.014731,0.02593,0.004519,0.027694,0.0609,0.008431,0.070018,0.006549,0.011585,0.004762,0.205069,0.553398,0.337349,0.338129,0.585366,0.536083,0.330827,0.662791,0.456311,0.3,0.416667,0.34375,0.289256,0.318182,0.345794,0.285714,0.247312,0.296296,0.205069,0.296296,0.135945,0.185185,0.185185,0.185185,0.222222,0.139785,0.175627,0.148148,0.461881,0.543769,0.258082,66
0.392241,0.484444,0.391129,0.266106,0.32967,0.324074,0.341912,0.556075,0.304,0.511416,0.134286,0.600917,0.492147,0.29108,0.006917,0.062001,0.021383,0.01858,0.043961,0.005165,0.01017,0.123463,0.006618,0.028095,0.002674,0.015853,0.009701,0.007213,0.078315,0.018258,0.017643,0.048694,0.003448,0.010255,0.121801,0.005954,0.026014,0.002426,0.000246,0.008824,0.343318,0.737864,0.566265,0.223022,1,0.835052,0.511278,0.383721,0.786408,0.427273,0.761905,0.242187,0.644628,0.318182,0.897196,0.357143,0.318996,0.111111,0.274194,0.296296,0.205069,0.037037,0.37037,0.259259,0.259259,0.21147,0.390681,0.111111,0.471287,0.822018,0.377293,66
0.426724,0.413333,0.354839,0.282913,0.410256,0.319444,0.569853,0.514019,0.136,0.56621,0.148571,0.46789,0.581152,0.366197,0.019122,0.119817,0.027135,0.044008,0.028481,0.004453,0.018009,0.075694,0.003761,0.029248,0.00265,0.022046,0.008654,0.01921,0.140377,0.02469,0.04268,0.031077,0.002794,0.015011,0.075375,0.005096,0.026102,0.002322,0.013557,0.006583,0.239631,0.495146,0.23494,0.309352,0.756098,0.597938,0.428571,0.662791,0.728155,0.363636,0.702381,0.289062,0.677686,0.465909,0.682243,0.25,0.21147,0.259259,0.274194,0.333333,0.343318,0.222222,0.444444,0.148148,0.222222,0.21147,0.283154,0.222222,0.494554,0.689654,0.390783,66
0.349138,0.448889,0.379032,0.308123,0.531136,0.361111,0.477941,0.738318,0.332,0.538813,0.144286,0.541284,0.575916,0.286385,0.050549,0.195131,0.054933,0.021948,0.025007,0.004572,0.020836,0.078328,0.003047,0.029957,0.00281,0.029973,0.013121,0.051068,0.210565,0.052114,0.020164,0.024347,0.002378,0.019074,0.06955,0.002048,0.027337,0.002506,0.017501,0.011135,0.343318,0.368932,0.240964,0.47482,0.658537,0.85567,0.578947,0.5,0.533981,0.709091,0.297619,0.367187,0.214876,0.409091,0.411215,0.285714,0.247312,0.222222,0.412442,0.444444,0.274194,0.222222,0.296296,0.259259,0.111111,0.21147,0.103943,0.259259,0.54802,0.674637,0.357733,66
0.418103,0.56,0.415323,0.35014,0.358974,0.319444,0.448529,0.630841,0.264,0.465753,0.144286,0.541284,0.492147,0.399061,0.007719,0.092431,0.01718,0.013696,0.016572,0.005106,0.023466,0.045838,0.002476,0.028184,0.003186,0.024028,0.005863,0.007864,0.101588,0.013601,0.01109,0.020586,0.003448,0.022096,0.040953,0.002286,0.026984,0.002882,0.011585,0.004972,0.170507,0.417476,0.23494,0.172662,0.792683,0.57732,0.323308,0.430233,0.398058,0.572727,0.452381,0.226563,0.264463,0.454545,0.46729,0.285714,0.21147,0.148148,0.239631,0.259259,0.205069,0.259259,0.296296,0.222222,0.185185,0.139785,0.175627,0.185185,0.524752,0.497308,0.283906,66
0.383621,0.555556,0.451613,0.372549,0.542125,0.314815,0.536765,0.672897,0.196,0.584475,0.122857,0.408257,0.450262,0.403756,0.013007,0.089007,0.023079,0.054112,0.023023,0.005047,0.013048,0.027749,0.00438,0.023487,0.001369,0.00545,0.005025,0.013349,0.098633,0.01885,0.050969,0.02207,0.003448,0.010503,0.021183,0.005001,0.020018,0.001185,0.000246,0.004692,0.239631,0.262136,0.216867,0.453237,0.45122,0.525773,0.323308,0.604651,0.485437,0.527273,0.404762,0.28125,0.933884,0.454545,0.35514,0.214286,0.247312,0.259259,0.170507,0.296296,0.239631,0.148148,0.37037,0.185185,0.185185,0.21147,0.21147,0.148148,0.548515,0.618303,0.285028,66
0.211207,0.484444,0.346774,0.282913,0.358974,0.24537,0.448529,0.560748,0.196,0.474886,0.144286,0.559633,0.497382,0.422535,0.014485,0.062001,0.020572,0.01611,0.032053,0.004215,0.026839,0.065332,0.006285,0.018701,0.002225,0.013624,0.006561,0.015829,0.078315,0.018258,0.014843,0.036025,0.003508,0.025464,0.063195,0.006906,0.017372,0.001921,0.000246,0.005603,0.239631,0.398058,0.361446,0.359712,0.768293,0.701031,0.398496,0.511628,0.427184,0.481818,0.464286,0.3125,0.479339,0.375,0.504673,0.321429,0.318996,0.185185,0.239631,0.333333,0.205069,0.222222,0.185185,0.259259,0.185185,0.21147,0.247312,0.111111,0.454455,0.625321,0.31842,66
0.426724,0.484444,0.362903,0.366947,0.417582,0.319444,0.386029,0.570093,0.196,0.474886,0.122857,0.522936,0.696335,0.29108,0.019748,0.082921,0.008996,0.011507,0.016374,0.004037,0.010369,0.04215,0.001476,0.022955,0.00345,0.02056,0.018216,0.019836,0.098633,0.006357,0.00857,0.018804,0.002378,0.009859,0.039541,0.002096,0.021605,0.003266,0.00912,0.014637,0.343318,0.417476,0.481928,0.57554,1,0.731959,0.526316,0.453488,0.533981,0.554545,0.440476,0.304687,0.173554,0.386364,0.542056,0.321429,0.462366,0.259259,0.37788,0.333333,0.412442,0.222222,0.185185,0.222222,0.222222,0.175627,0.103943,0.111111,0.49802,0.726103,0.379102,66
0.422414,0.457778,0.358871,0.330532,0.505495,0.402778,0.474265,0.663551,0.264,0.547945,0.121429,0.40367,0.413613,0.361502,0.008947,0.096995,0.017033,0.018411,0.02858,0.004572,0.009029,0.087812,0.004475,0.028184,0.001577,0.004954,0.007887,0.009067,0.114518,0.014488,0.016187,0.028603,0.001843,0.007332,0.081906,0.004287,0.025397,0.001401,0,0.008054,0.343318,0.31068,0.36747,0.374101,0.682927,0.443299,0.503759,0.465116,0.485437,0.436364,0.47619,0.335937,0.619835,0.431818,0.457944,0.25,0.21147,0.222222,0.308756,0.222222,0.343318,0.222222,0.333333,0.185185,0.185185,0.21147,0.175627,0.185185,0.513861,0.647734,0.31976,66
0.422414,0.417778,0.41129,0.355742,0.545788,0.319444,0.533088,0.602804,0.264,0.506849,0.131429,0.761468,0.492147,0.370892,0.007042,0.073792,0.007595,0.010497,0.02471,0.001841,0.007987,0.053741,0.002761,0.032084,0.000376,0.028982,0.006142,0.007163,0.095308,0.004066,0.007785,0.023654,0.000178,0.005499,0.049956,0.002572,0.030071,0.000144,0.004683,0.005252,0.481567,0.533981,0.204819,0.539568,0.597561,0.628866,0.360902,0.569767,0.446602,0.636364,0.380952,0.171875,0.38843,0.363636,0.542056,0.357143,0.318996,0.259259,0.343318,0.296296,0.274194,0.222222,0.37037,0.259259,0.222222,0.139785,0.139785,0.185185,0.564356,0.649935,0.373869,66
0.465517,0.413333,0.346774,0.308123,0.362637,0.282407,0.411765,0.672897,0.368,0.534247,0.145714,0.545872,0.664921,0.399061,0.00822,0.080259,0.014083,0.020825,0.023023,0.003028,0.006598,0.053916,0.002619,0.023487,0.001049,0.012633,0.007189,0.00809,0.101958,0.011753,0.019043,0.02692,0.001843,0.005747,0.047485,0.001191,0.020988,0.000737,0,0.003992,0.343318,0.640777,0.39759,0.309352,0.573171,0.72165,0.458647,0.639535,0.378641,0.609091,0.571429,0.242187,0.61157,0.352273,0.448598,0.321429,0.390681,0.222222,0.239631,0.407407,0.239631,0.296296,0.185185,0.222222,0.222222,0.21147,0.390681,0.148148,0.531683,0.709727,0.381781,66
0.49569,0.608889,0.354839,0.35014,0.380952,0.282407,0.411765,0.551402,0.164,0.461187,0.132857,0.477064,0.581152,0.323944,0.006616,0.082541,0.012388,0.009543,0.021733,0.00659,0.008434,0.037057,0.001524,0.032881,0.000752,0.009165,0.007328,0.006312,0.08792,0.009905,0.006945,0.025139,0.005411,0.00758,0.035128,0.002524,0.031746,0.000512,0.000246,0.005252,0.343318,0.456311,0.487952,0.42446,0.817073,0.649485,0.37594,0.255814,0.572816,0.545455,0.25,0.289062,0.53719,0.306818,0.495327,0.357143,0.318996,0.296296,0.343318,0.296296,0.239631,0.148148,0.333333,0.222222,0.148148,0.247312,0.283154,0.111111,0.494059,0.66294,0.364742,66
0.426724,0.413333,0.383065,0.42577,0.512821,0.208333,0.444853,0.369159,0.2,0.543379,0.144286,0.518349,0.539267,0.43662,0.005764,0.080259,0.006415,0.010609,0.02471,0.002078,0.00893,0.04092,0.000619,0.02712,0.000744,0.011395,0.005444,0.005861,0.101958,0.0034,0.006497,0.024545,0.001843,0.007629,0.045896,0.001191,0.024427,0.00044,0.000246,0.003922,0.37788,0.533981,0.355422,0.338129,0.865854,0.628866,0.62406,0.593023,0.436893,0.636364,0.333333,0.34375,1,0.443182,0.682243,0.25,0.318996,0.222222,0.343318,0.259259,0.37788,0.185185,0.37037,0.296296,0.148148,0.283154,0.21147,0.222222,0.505941,0.806485,0.401249,66
0.314655,0.395556,0.346774,0.310924,0.59707,0.277778,0.477941,0.565421,0.232,0.497717,0.155714,0.541284,0.455497,0.469484,0.004486,0.07151,0.007005,0.005726,0.016175,0.0019,0.007045,0.046365,0.003618,0.026943,0.000865,0.014863,0.004257,0.005235,0.094939,0.004657,0.003921,0.013757,0.000773,0.005301,0.043954,0.00381,0.025132,0.000496,0.002465,0.003852,0.447005,0.660194,0.295181,0.374101,0.621951,0.618557,0.481203,0.534884,0.524272,0.327273,0.309524,0.273437,0.512397,0.386364,0.719626,0.392857,0.247312,0.148148,0.308756,0.259259,0.239631,0.222222,0.296296,0.222222,0.259259,0.247312,0.175627,0.148148,0.511386,0.661959,0.357264,66
0.318966,0.635556,0.350806,0.372549,0.358974,0.282407,0.411765,0.570093,0.26,0.493151,0.121429,0.366972,0.502618,0.328638,0.00416,0.087105,0.010544,0.02133,0.022527,0.003503,0.012353,0.031963,0.001381,0.02588,0.000608,0.00322,0.005514,0.004884,0.090137,0.008131,0.018259,0.026524,0.002319,0.011494,0.029303,0.001238,0.024162,0.000432,0.000246,0.004482,0.308756,0.456311,0.313253,0.338129,0.853659,0.556701,0.43609,0.709302,0.475728,0.6,0.666667,0.484375,0.677686,0.363636,0.588785,0.357143,0.247312,0.185185,0.274194,0.259259,0.274194,0.185185,0.222222,0.185185,0.333333,0.21147,0.318996,0.185185,0.471782,0.746315,0.356829,66
0.396552,0.497778,0.318548,0.305322,0.347985,0.319444,0.389706,0.53271,0.264,0.465753,0.15,0.504587,0.575916,0.366197,0.009674,0.073412,0.009954,0.010216,0.01558,0.001841,0.011658,0.035476,0.001428,0.033236,0.000961,0.026505,0.006351,0.009943,0.08829,0.008131,0.008513,0.019893,0.000178,0.011097,0.034245,0.001238,0.032011,0.000624,0.016022,0.004342,0.308756,0.660194,0.349398,0.352518,0.756098,0.597938,0.759398,0.755814,0.640777,0.736364,0.321429,0.304687,0.61157,0.443182,0.700935,0.25,0.247312,0.185185,0.274194,0.333333,0.308756,0.185185,0.444444,0.296296,0.259259,0.21147,0.354839,0.222222,0.478218,0.805969,0.413273,66
0.387931,0.555556,0.350806,0.268908,0.413919,0.314815,0.444853,0.565421,0.236,0.56621,0.145714,0.472477,0.492147,0.483568,0.006641,0.074553,0.020277,0.010441,0.034832,0.028024,0.022523,0.068142,0.004571,0.069042,0.003458,0.052267,0.00677,0.006963,0.084595,0.017889,0.009466,0.037312,0.026458,0.021204,0.065843,0.004715,0.065697,0.003146,0.043382,0.005883,0.308756,0.495146,0.512048,0.345324,0.780488,0.587629,0.511278,0.5,0.815534,0.463636,0.583333,0.28125,0.22314,0.340909,0.439252,0.392857,0.426523,0.185185,0.239631,0.222222,0.239631,0.185185,0.407407,0.296296,0.296296,0.175627,0.175627,0.222222,0.507426,0.696018,0.375769,66
