@relation touch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute stroke_duration numeric
@attribute start_x numeric
@attribute start_y numeric
@attribute stop_x numeric
@attribute stop_y numeric
@attribute direct_end_to_end_distance numeric
@attribute mean_resultant_length numeric
@attribute up_down_left_right numeric
@attribute direction_of_end_to_end_line numeric
@attribute largest_deviation_from_end_to_end numeric
@attribute average_direction numeric
@attribute length_of_trajectory numeric
@attribute average_velocity numeric
@attribute mid_stroke_pressure numeric
@attribute mid_stroke_area_covered numeric
@attribute touch_experience {0,1,2,3}

@data
0.091904,0.853906,0.668452,0.523716,0.681547,0.2249,0.585771,0.666667,0.981039,0.008248,0.977752,0.149933,0.086656,0.26087,0.178571,3
0.069475,0.8875,0.647679,0.481648,0.683549,0.291165,0.579253,0.666667,0.973482,0.023543,0.724258,0.195472,0.142993,0.255853,0.214286,3
0.032823,0.735938,0.643902,0.465189,0.64701,0.179719,0.397067,0.666667,0.98649,0.004187,0.982896,0.118851,0.165503,0.205686,0.214286,3
0.060175,0.785938,0.59732,0.342157,0.757207,0.366466,0.525169,0.666667,0.923892,0.044548,0.91919,0.249698,0.20452,0.26087,0.214286,3
0.054158,0.832031,0.679153,0.462832,0.74078,0.269076,0.530383,0.666667,0.954855,0.020592,0.955721,0.180387,0.163898,0.190635,0.178571,3
0.055252,0.8625,0.593543,0.470926,0.660404,0.286145,0.522442,0.666667,0.957757,0.023445,0.81367,0.192332,0.171273,0.250836,0.214286,3
0.108862,0.414844,0.711256,0.73435,0.651017,0.281124,0.727891,1,0.475784,0.021278,0.471657,0.188319,0.092136,0.210702,0.285714,3
0.106127,0.316406,0.74336,0.613676,0.671551,0.259036,0.607842,1,0.468127,0.022109,0.460555,0.173972,0.087447,0.341137,0.25,3
0.064551,0.446094,0.699926,0.704918,0.644563,0.230924,0.593139,1,0.473641,0.009237,0.465655,0.153382,0.121163,0.165552,0.214286,3
0.075492,0.417969,0.717551,0.661033,0.640659,0.220884,0.598548,1,0.457952,0.022073,0.447847,0.148186,0.102281,0.301003,0.285714,3
0.065098,0.43125,0.727623,0.662976,0.710272,0.203815,0.538207,1,0.500624,0.020603,0.495734,0.136924,0.108158,0.245819,0.321429,3
0.065646,0.527344,0.687336,0.661504,0.680351,0.125502,0.543244,1,0.510065,0.012165,0.498306,0.082978,0.067919,0.301003,0.321429,3
0.092998,0.497656,0.738954,0.705653,0.689738,0.188755,0.526881,1,0.475472,0.029532,0.467131,0.128925,0.074383,0.230769,0.25,3
0.108862,0.427344,0.74273,0.649731,0.65923,0.205823,0.601858,1,0.451207,0.019128,0.447127,0.137645,0.068381,0.270903,0.25,3
0.06674,0.548438,0.637607,0.710804,0.572987,0.158635,0.583569,1,0.449427,0.010922,0.443777,0.105209,0.082971,0.220736,0.285714,3
0.084792,0.421094,0.68293,0.662976,0.642803,0.212851,0.635154,1,0.481899,0.017147,0.483588,0.142832,0.089056,0.255853,0.25,3
0.082604,0.425781,0.69489,0.663711,0.65219,0.209839,0.642978,1,0.480371,0.018473,0.467915,0.140647,0.089866,0.265886,0.285714,3
0.065646,0.410156,0.613057,0.660768,0.612882,0.218876,0.596135,1,0.507185,0.021444,0.497758,0.146814,0.11461,0.265886,0.25,3
0.057987,0.454688,0.647049,0.657825,0.659817,0.181727,0.597983,1,0.521381,0.025555,0.523719,0.122906,0.108068,0.225753,0.25,3
0.063457,0.453906,0.660268,0.647523,0.642217,0.171687,0.547277,1,0.496125,0.015154,0.492385,0.11479,0.093912,0.511706,0.785714,3
0.056893,0.542188,0.574659,0.703368,0.539376,0.151606,0.483114,1,0.472709,0.005918,0.464264,0.099701,0.090686,0.220736,0.285714,3
0.275164,0.460156,0.448133,0.40691,0.17052,0.274096,0.685333,0,0.237162,0.097081,0.779327,0.409863,0.081034,0.521739,0.392857,3
0.258753,0.467188,0.352451,0.406174,0.552453,0.186747,0.65577,0.333333,0.772672,0.038468,0.322755,0.241839,0.051008,0.250836,0.321429,3
0.074945,0.391406,0.624388,0.64458,0.567707,0.223896,0.625909,1,0.468442,0.027287,0.468938,0.152189,0.105555,0.235786,0.285714,3
0.044858,0.41875,0.647679,0.646788,0.588241,0.204819,0.552189,1,0.464749,0.001295,0.457656,0.135789,0.146651,0.160535,0.214286,3
0.059628,0.507031,0.600467,0.657089,0.568881,0.139558,0.542769,1,0.476491,0.022876,0.475866,0.09428,0.082815,0.205686,0.285714,3
0.065098,0.539063,0.599838,0.697848,0.552156,0.151606,0.441206,1,0.461918,0.013647,0.450368,0.100543,0.081359,0.145485,0.214286,3
0.105033,0.825,0.579065,0.415572,0.697171,0.319277,0.665084,0.666667,0.935908,0.018849,0.928562,0.214503,0.107913,0.205686,0.142857,3
0.064004,0.759375,0.608021,0.33112,0.651017,0.316265,0.480434,0.666667,0.973333,0.038719,0.81306,0.21557,0.168532,0.245819,0.142857,3
0.073304,0.733594,0.604874,0.295065,0.665097,0.330321,0.579273,0.666667,0.966081,0.03515,0.951468,0.223397,0.155018,0.32107,0.214286,3
0.053611,0.675781,0.605503,0.279612,0.690912,0.304217,0.455391,0.666667,0.949833,0.05012,0.935205,0.210441,0.19134,0.301003,0.178571,3
0.048687,0.778906,0.599208,0.381156,0.622269,0.287149,0.390142,0.666667,0.982024,0.018102,0.97586,0.19192,0.189807,0.180602,0.142857,3
0.080416,0.801563,0.589766,0.285499,0.688565,0.400602,0.052862,0.666667,0.956577,0.026365,0.920719,0.27004,0.171489,0.200669,0.214286,3
0.072757,0.829688,0.541925,0.46136,0.568881,0.259036,0.54126,0.666667,0.980224,0.006579,0.976018,0.172906,0.122226,0.225753,0.214286,3
0.075492,0.879688,0.478977,0.337185,0.62479,0.430723,0.56227,0.666667,0.944281,0.054909,0.947118,0.294016,0.196869,0.255853,0.214286,3
0.050328,0.852344,0.494085,0.445725,0.545589,0.294177,0.368097,0.666667,0.970955,0.028709,0.964673,0.19811,0.19036,0.205686,0.214286,3
0.106127,0.777344,0.555774,0.112065,0.720175,0.542169,0.66992,0.666667,0.948403,0.04502,0.941015,0.367871,0.180456,0.361204,0.25,3
0.065646,0.724219,0.635089,0.190578,0.761901,0.427711,0.59591,0.666667,0.947236,0.030121,0.94685,0.288564,0.21829,0.366221,0.392857,3
0.089716,0.874219,0.630053,0.224426,0.817636,0.535141,0.598182,0.666667,0.938719,0.066562,0.939398,0.365865,0.208951,0.30602,0.25,3
0.08151,0.778906,0.547591,0.239878,0.717313,0.443775,0.639538,0.666667,0.934858,0.040684,0.933852,0.299396,0.187255,0.491639,0.285714,3
0.087527,0.88125,0.552627,0.303894,0.690325,0.457831,0.657501,0.666667,0.948723,0.041444,0.944209,0.309699,0.181614,0.491639,0.25,3
0.074945,0.859375,0.649567,0.298008,0.74606,0.434739,0.562399,0.666667,0.959359,0.080768,0.550135,0.303037,0.204017,0.486622,0.321429,3
0.088074,0.876563,0.506045,0.220011,0.669791,0.529116,0.658623,0.666667,0.948412,0.045417,0.950944,0.357596,0.207745,0.516722,0.285714,3
0.075492,0.274219,0.652714,0.746124,0.595281,0.40261,0.635636,1,0.482341,0.01916,0.47328,0.270262,0.181462,0.436455,0.321429,3
0.390591,0.546875,0.451909,0.411692,0.682111,0.238956,0.965078,0.333333,0.806247,0.020196,0.333957,0.377685,0.052636,0.386288,0.285714,3
0.10558,0.735938,0.526188,0.277405,0.625789,0.355422,0.676352,0.666667,0.952787,0.028467,0.780342,0.239739,0.11956,0.436455,0.321429,3
0.091357,0.775781,0.545702,0.198672,0.65747,0.454819,0.646661,0.666667,0.958069,0.041829,0.951077,0.307879,0.173773,0.441472,0.25,3
0.082057,0.928125,0.511081,0.50551,0.545413,0.301205,0.669729,0.666667,0.980071,0.007096,0.978749,0.200967,0.126784,0.411371,0.285714,3
0.091357,0.844531,0.566475,0.225162,0.711446,0.495984,0.629084,0.666667,0.949917,0.046614,0.859558,0.336457,0.18945,0.361204,0.357143,3
0.065098,0.771094,0.686077,0.283291,0.73022,0.36747,0.55903,0.666667,0.974069,0.044254,0.593149,0.249994,0.191451,0.416388,0.25,3
0.095733,0.898438,0.640125,0.286235,0.734326,0.4749,0.645977,0.666667,0.963712,0.061506,0.712382,0.324127,0.175141,0.416388,0.321429,3
0.098468,0.959375,0.484643,0.25533,0.642217,0.561245,0.657931,0.666667,0.953679,0.06334,0.873389,0.382575,0.20072,0.56689,0.285714,3
0.090263,0.975781,0.56018,0.404702,0.679764,0.442771,0.606252,0.666667,0.95364,0.049995,0.956761,0.300947,0.171821,0.366221,0.214286,3
0.044858,0.923438,0.521782,0.643844,0.589415,0.190763,0.485504,0.666667,0.940992,0.003792,0.944979,0.126614,0.137464,0.150502,0.25,3
0.055252,0.882813,0.529336,0.576149,0.581788,0.209839,0.510964,0.666667,0.957434,0.022967,0.954117,0.141037,0.127912,0.29097,0.285714,3
0.056893,0.910938,0.537519,0.613676,0.583548,0.199799,0.456573,0.666667,0.959939,0.017392,0.960538,0.133251,0.118366,0.311037,0.25,3
0.065646,0.902344,0.5243,0.557197,0.574712,0.240964,0.546535,0.666667,0.96415,0.011435,0.964353,0.160142,0.124358,0.381271,0.214286,3
0.071116,0.957813,0.51234,0.632071,0.54072,0.216867,0.581679,0.666667,0.97702,0.005451,0.974443,0.144309,0.105166,0.33612,0.214286,3
0.063457,0.990625,0.417917,0.692409,0.530746,0.218876,0.601214,0.666667,0.919014,0.002374,0.918302,0.145521,0.117046,0.456522,0.285714,3
0.084245,0.989063,0.445615,0.594544,0.574747,0.301205,0.626381,0.666667,0.930864,0.009706,0.926206,0.201379,0.12408,0.426421,0.25,3
0.089716,0.990625,0.435543,0.643366,0.67982,0.337349,0.614542,0.333333,0.873353,0.028331,0.873106,0.226807,0.131431,0.280936,0.25,3
0.095733,0.985938,0.444356,0.596752,0.621096,0.321285,0.668829,0.666667,0.908777,0.010841,0.907075,0.214515,0.117466,0.301003,0.25,3
0.083151,0.9625,0.53626,0.537886,0.644563,0.320281,0.658946,0.666667,0.942801,0.016305,0.94234,0.214373,0.133285,0.27592,0.178571,3
0.057987,0.86875,0.598579,0.625449,0.589415,0.148594,0.465528,0.666667,0.999411,0.002189,0.484068,0.098216,0.088018,0.506689,0.357143,3
0.07221,0.5,0.627535,0.211917,0.624029,0.205823,0.62096,0.666667,0.993862,0.014316,0.535812,0.137109,0.09891,0.521739,0.392857,3
0.085886,0.867969,0.571511,0.566583,0.617576,0.205823,0.58456,0.666667,0.959254,0.016075,0.848176,0.137546,0.084968,0.752508,0.428571,3
0.147702,0.436719,0.581583,0.658561,0.568881,0.195783,0.71797,1,0.496522,0.006136,0.495459,0.130552,0.048656,0.64214,0.392857,3
0.194201,0.532813,0.575288,0.763783,0.567121,0.207831,0.766349,1,0.499739,0.004759,0.497088,0.13894,0.03947,0.511706,0.464286,3
0.079869,0.427344,0.580324,0.689465,0.539546,0.231928,0.640355,1,0.478097,0.002076,0.471232,0.153673,0.100666,0.617057,0.464286,3
0.10558,0.514844,0.582842,0.754857,0.541765,0.216867,0.666605,1,0.476661,0.006536,0.471083,0.144245,0.073539,0.692308,0.5,3
0.136761,0.484375,0.594802,0.80254,0.558044,0.281124,0.753088,1,0.48454,0.014562,0.478062,0.187799,0.074193,0.61204,0.464286,3
0.111597,0.461719,0.614316,0.805634,0.571227,0.302209,0.658908,1,0.482947,0.013148,0.475642,0.202451,0.096518,0.687291,0.535714,3
0.108862,0.460938,0.622499,0.7292,0.562427,0.240964,0.646449,1,0.468197,0.012732,0.457225,0.161359,0.079498,0.802676,0.535714,3
0.093545,0.455469,0.631312,0.645497,0.576535,0.174699,0.548182,1,0.462168,0.008233,0.443783,0.115827,0.066949,0.727425,0.535714,3
0.080963,0.454688,0.634459,0.665381,0.57525,0.192771,0.549457,1,0.462058,0.002425,0.455444,0.127442,0.083442,0.832776,0.5,3
0.090263,0.479688,0.613057,0.716691,0.54952,0.216867,0.638937,1,0.461866,0.005182,0.451371,0.143917,0.084753,0.777592,0.535714,3
0.091904,0.517969,0.602985,0.746124,0.568881,0.205823,0.63479,1,0.481779,0.006895,0.477558,0.136989,0.079593,0.62709,0.5,3
0.138403,0.482813,0.598579,0.750538,0.54776,0.23996,0.705077,1,0.473102,0.018008,0.462321,0.161561,0.063481,0.832776,0.5,3
0.202954,0.446094,0.628165,0.802226,0.549379,0.317269,0.772622,1,0.466268,0.028599,0.453419,0.214321,0.057603,0.667224,0.464286,3
0.213895,0.476563,0.614945,0.804254,0.54952,0.293173,0.806507,1,0.470346,0.012695,0.45888,0.195964,0.050106,0.697324,0.464286,3
0.150985,0.458594,0.633201,0.660183,0.578896,0.183735,0.580632,1,0.46452,0.008585,0.441102,0.123565,0.045204,0.752508,0.5,3
0.20186,0.419531,0.656491,0.711122,0.583607,0.261044,0.786833,1,0.464067,0.015975,0.457008,0.177643,0.04821,0.737458,0.464286,3
0.104486,0.824219,0.539408,0.389986,0.600562,0.321285,0.700657,0.666667,0.966953,0.013427,0.96831,0.214961,0.108655,0.29097,0.214286,0
0.128556,0.942188,0.482754,0.473869,0.575334,0.350402,0.749512,0.666667,0.956852,0.007175,0.959874,0.23405,0.097299,0.280936,0.214286,0
0.124726,0.953906,0.517376,0.529056,0.572987,0.305221,0.70861,0.666667,0.969022,0.010406,0.960784,0.204315,0.087779,0.285953,0.214286,0
0.084245,0.898438,0.521782,0.51434,0.580614,0.2751,0.591497,0.666667,0.963667,0.011675,0.958525,0.183405,0.113487,0.26087,0.214286,0
0.064004,0.871875,0.541925,0.563349,0.597527,0.213855,0.530013,0.666667,0.955039,0.00781,0.963225,0.141817,0.113414,0.215719,0.214286,0
0.08698,0.8875,0.54885,0.527584,0.608189,0.256024,0.098937,0.666667,0.959614,0.0088,0.949692,0.170508,0.102886,0.140468,0.25,0
0.079869,0.865625,0.558922,0.513229,0.621919,0.252008,0.64837,0.666667,0.956224,0.015475,0.958044,0.168467,0.109802,0.265886,0.178571,0
0.102298,0.841406,0.574659,0.512868,0.617576,0.228916,0.666475,0.666667,0.965212,0.021341,0.864897,0.153616,0.08037,0.280936,0.214286,0
0.088074,0.850781,0.551368,0.470926,0.608775,0.274096,0.606817,0.666667,0.963185,0.022918,0.848892,0.184214,0.109498,0.250836,0.25,0
0.041028,0.850781,0.519894,0.503302,0.575921,0.245984,0.521227,0.666667,0.961498,0.027167,0.95338,0.166145,0.190113,0.280936,0.25,0
0.082604,0.873438,0.53626,0.504774,0.574161,0.259036,0.647147,0.666667,0.973789,0.031311,0.778408,0.175337,0.110667,0.270903,0.178571,0
0.10558,0.904688,0.54885,0.42089,0.635176,0.364458,0.668567,0.666667,0.959278,0.02305,0.961698,0.244943,0.122068,0.265886,0.25,0
0.118162,0.940625,0.538778,0.481864,0.571449,0.331325,0.648576,0.666667,0.981697,0.02667,0.680973,0.222982,0.100456,0.26087,0.214286,0
0.090263,0.878906,0.522412,0.337006,0.581201,0.407631,0.672363,0.666667,0.9752,0.006161,0.978644,0.272843,0.156238,0.285953,0.214286,0
0.076039,0.811719,0.521153,0.292857,0.586481,0.393574,0.096001,0.666667,0.971637,0.014368,0.95882,0.263171,0.175743,0.250836,0.25,0
0.085339,0.860156,0.580953,0.344365,0.618749,0.384538,0.697279,0.666667,0.980822,0.016015,0.800195,0.257526,0.155368,0.27592,0.178571,0
0.133479,0.903906,0.535631,0.348771,0.593571,0.417671,0.596562,0.666667,0.975754,0.005682,0.978191,0.279686,0.111681,0.280936,0.214286,0
0.117615,0.926563,0.586619,0.325521,0.649517,0.456827,0.523893,0.666667,0.974787,0.037767,0.955054,0.308262,0.138157,0.280936,0.214286,0
0.074945,0.894531,0.563957,0.358959,0.617022,0.401606,0.627916,0.666667,0.975969,0.030177,0.752366,0.270451,0.182748,0.270903,0.214286,0
0.098468,0.864844,0.591025,0.309781,0.618749,0.416667,0.648956,0.666667,0.985857,0.041751,0.675987,0.282643,0.149446,0.295987,0.214286,0
0.085339,0.926563,0.557663,0.328912,0.584721,0.449799,0.651839,0.666667,0.987904,0.068971,0.580214,0.310107,0.186004,0.285953,0.25,0
0.104486,0.980469,0.550109,0.339214,0.587068,0.48494,0.695767,0.666667,0.985648,0.050192,0.64913,0.329702,0.164472,0.27592,0.214286,0
0.123085,0.98125,0.555774,0.251651,0.629896,0.564257,0.694356,0.666667,0.976851,0.091418,0.56013,0.390572,0.166961,0.27592,0.178571,0
0.128009,0.960938,0.535631,0.213388,0.644563,0.586345,0.700865,0.666667,0.968389,0.071103,0.737556,0.401369,0.165358,0.29097,0.178571,0
0.11105,0.928125,0.539408,0.236935,0.621682,0.535141,0.480646,0.666667,0.973502,0.033765,0.9637,0.360047,0.169517,0.852843,0.928571,0
0.104486,0.913281,0.570882,0.240614,0.616989,0.516064,0.284229,0.666667,0.983191,0.001182,0.984007,0.345157,0.17199,0.541806,1,0
0.10558,0.94375,0.588507,0.200144,0.668031,0.579317,0.657964,0.666667,0.97529,0.075996,0.629806,0.397214,0.19545,0.827759,0.75,0
0.12035,0.964063,0.550738,0.278141,0.575334,0.522088,0.694962,0.666667,0.990451,0.075352,0.570613,0.360471,0.157588,0.280936,0.25,0
0.109956,0.920313,0.510451,0.251608,0.576765,0.514056,0.664237,0.666667,0.97808,0.055369,0.701212,0.349425,0.166129,0.285953,0.214286,0
0.132385,0.957813,0.455686,0.226633,0.497891,0.562249,0.683052,0.666667,0.987912,0.080129,0.512458,0.387686,0.154897,0.316054,0.25,0
0.119803,0.197656,0.540037,0.941116,0.520772,0.628514,0.719016,1,0.496278,0.037592,0.488281,0.423523,0.185348,0.316054,0.285714,0
0.096827,0.386719,0.575288,0.799119,0.5548,0.355422,0.629525,1,0.494255,0.022233,0.484092,0.23866,0.128834,0.285953,0.25,0
0.086433,0.171094,0.640125,0.687994,0.639283,0.433735,0.622262,1,0.504051,0.057631,0.491648,0.297357,0.176556,0.331104,0.285714,0
0.094639,0.183594,0.62187,0.74318,0.625203,0.470884,0.639137,1,0.504718,0.051993,0.48906,0.321587,0.175619,0.301003,0.25,0
0.088074,0.192969,0.62124,0.75201,0.619922,0.470884,0.577861,1,0.503126,0.068724,0.492308,0.324491,0.188986,0.29097,0.321429,0
0.047593,0.225,0.626906,0.651203,0.625203,0.359438,0.548843,1,0.504135,0.035402,0.497773,0.242443,0.241607,0.280936,0.321429,0
0.065646,0.221094,0.632571,0.62177,0.626963,0.337349,0.524648,1,0.502761,0.048329,0.485013,0.231592,0.176619,0.326087,0.357143,0
0.079322,0.185938,0.65775,0.652674,0.637523,0.391566,0.536267,1,0.497122,0.062501,0.487634,0.269732,0.173389,0.311037,0.285714,0
0.179431,0.19375,0.668452,0.737737,0.630542,0.458835,0.782348,1,0.491582,0.080923,0.495406,0.323936,0.097357,0.346154,0.285714,0
0.089716,0.157813,0.645161,0.799471,0.614056,0.540161,0.628166,1,0.494329,0.057798,0.476482,0.367496,0.20986,0.301003,0.321429,0
0.092998,0.176563,0.642013,0.713747,0.577094,0.454819,0.615577,1,0.48135,0.049969,0.467819,0.308435,0.17131,0.356187,0.321429,0
0.025711,0.203906,0.647679,0.654882,0.634003,0.379518,0.284292,1,0.499493,0.037491,0.504272,0.255709,0.405117,0.125418,0.321429,0
0.109409,0.217969,0.652085,0.719634,0.630483,0.422691,0.537635,1,0.496647,0.050016,0.494958,0.288945,0.138667,0.270903,0.285714,0
0.099562,0.254688,0.654603,0.701974,0.64515,0.378514,0.657951,1,0.50146,0.048877,0.494222,0.258579,0.135727,0.29097,0.285714,0
0.088621,0.230469,0.653344,0.665055,0.649134,0.366466,0.577716,1,0.503743,0.051668,0.481345,0.251366,0.146731,0.331104,0.321429,0
0.056893,0.285938,0.63383,0.613676,0.644563,0.279116,0.546964,1,0.512579,0.02196,0.505595,0.187244,0.162913,0.26087,0.285714,0
0.158096,0.167969,0.734547,0.562168,0.688565,0.330321,0.598626,1,0.486829,0.062158,0.55686,0.241211,0.082356,0.381271,0.285714,0
0.050328,0.273438,0.662157,0.600431,0.703819,0.282129,0.378492,1,0.530817,0.030382,0.5335,0.190825,0.183711,0.190635,0.25,0
0.05744,0.283594,0.601726,0.7785,0.517839,0.427711,0.503736,1,0.472028,0.054866,0.467226,0.292441,0.247706,0.311037,0.392857,0
0.05744,0.251563,0.618722,0.667391,0.56008,0.354418,0.558817,1,0.478486,0.047858,0.468639,0.242167,0.206557,0.32107,0.357143,0
0.056893,0.291406,0.656491,0.610732,0.64163,0.271084,0.53581,1,0.499063,0.031328,0.490987,0.18367,0.159964,0.250836,0.285714,0
0.038293,0.322656,0.623758,0.646856,0.621149,0.277108,0.48172,1,0.504737,0.029098,0.493829,0.187136,0.224466,0.230769,0.25,0
0.065646,0.327344,0.622499,0.646788,0.577681,0.2751,0.562794,1,0.480697,0.020218,0.465394,0.184627,0.142267,0.255853,0.321429,0
0.085339,0.832031,0.507933,0.111845,0.612295,0.568273,0.611784,0.666667,0.969268,0.065388,0.768665,0.38848,0.23167,0.30602,0.25,0
0.04267,0.826563,0.558292,0.341364,0.579519,0.358434,0.397365,0.666667,0.987515,0.016464,0.781466,0.239744,0.260955,0.195652,0.214286,0
0.088074,0.835938,0.460093,0.270047,0.583548,0.443775,0.37945,0.666667,0.9549,0.03308,0.947614,0.299218,0.174665,0.250836,0.25,0
0.056346,0.750781,0.581583,0.222954,0.639283,0.40261,0.485086,0.666667,0.973723,0.016968,0.967947,0.269728,0.232846,0.210702,0.25,0
0.064551,0.804688,0.56081,0.274462,0.622269,0.40261,0.48556,0.666667,0.97277,0.013802,0.971437,0.26941,0.20725,0.245819,0.321429,0
0.042123,0.650781,0.563328,0.29948,0.616989,0.259036,0.487496,0.666667,0.962984,0.006471,0.962767,0.172376,0.192746,0.200669,0.285714,0
0.044311,0.663281,0.574029,0.272254,0.628136,0.292169,0.28339,0.666667,0.96634,0.005557,0.963431,0.194385,0.207355,0.090301,0.214286,0
0.074398,0.721094,0.575288,0.192785,0.621096,0.40261,0.101782,0.666667,0.978637,0.009232,0.971467,0.269409,0.18324,0.155518,0.214286,0
0.057987,0.548438,0.568364,0.176597,0.612882,0.279116,0.533321,0.666667,0.970593,0.01839,0.965642,0.186896,0.160031,0.30602,0.321429,0
0.101204,0.782813,0.625647,0.172182,0.616402,0.466867,0.608627,0.666667,0.999196,0.058151,0.558595,0.321831,0.165385,0.652174,0.357143,0
0.074945,0.842969,0.590396,0.220011,0.691498,0.486948,0.519988,0.666667,0.963439,0.041945,0.957595,0.329122,0.221043,0.64214,0.357143,0
0.070569,0.871094,0.703073,0.337006,0.73374,0.399598,0.532695,0.666667,0.981053,0.044705,0.824132,0.271854,0.193573,0.531773,0.285714,0
0.099015,0.935938,0.711886,0.40323,0.710859,0.39257,0.66183,0.666667,0.993352,0.021334,0.613286,0.264369,0.139366,0.556856,0.321429,0
0.049234,0.767969,0.720699,0.372181,0.739265,0.286145,0.282213,0.666667,0.97991,0.008627,0.977711,0.190746,0.186986,0.30602,0.285714,0
0.04814,0.878125,0.711256,0.493001,0.663337,0.271084,0.282,0.666667,0.017092,0.00866,0.001955,0.180522,0.180783,0.235786,0.321429,0
0.0093,0.90625,0.699296,0.574677,0.688565,0.221888,0.280862,0.666667,0.995927,0.013742,0.731661,0.148103,0.434612,0.471572,0.428571,0
0.043764,0.855469,0.708109,0.581299,0.683871,0.175703,0.402069,0.666667,0.00555,0.017,0.58572,0.117538,0.130961,0.446488,0.357143,0
0.046499,0.8625,0.695519,0.636486,0.677418,0.134538,0.283049,0.666667,0.001416,0.007557,0.488547,0.088581,0.096509,0.391304,0.357143,0
0.04814,0.869531,0.733918,0.619562,0.700885,0.154618,0.281636,0.666667,0.013119,0.002987,0.248055,0.102237,0.106714,0.316054,0.25,0
0.051969,0.889844,0.742101,0.627656,0.702059,0.165663,0.483535,0.666667,0.018287,0.00748,0.170645,0.109245,0.106374,0.446488,0.321429,0
0.052516,0.877344,0.660898,0.574677,0.65219,0.198795,0.486338,0.666667,0.995937,0.010252,0.661224,0.13236,0.125822,0.361204,0.357143,0
0.038293,0.832031,0.730141,0.626185,0.691498,0.120482,0.278024,0.666667,0.023819,0.005997,0.006842,0.078946,0.101853,0.316054,0.357143,0
0.040481,0.827344,0.769798,0.569526,0.74078,0.163655,0.279822,0.666667,0.006517,0.009854,0.746612,0.108291,0.129331,0.245819,0.321429,0
0.055799,0.789063,0.796236,0.533471,0.758967,0.163655,0.398822,0.666667,0.012452,0.010536,0.394891,0.10867,0.099716,0.521739,0.392857,0
0.065098,0.846875,0.783647,0.566583,0.756621,0.181727,0.550268,0.666667,0.003411,0.009501,0.562948,0.120446,0.09602,0.486622,0.357143,0
0.047593,0.875,0.766021,0.624713,0.738433,0.154618,0.282963,0.666667,0.005742,0.004023,0.750174,0.101909,0.107409,0.29097,0.285714,0
0.052516,0.796875,0.77924,0.541565,0.774221,0.163655,0.278713,0.666667,0.984284,0.008018,0.977326,0.10813,0.104464,0.265886,0.357143,0
0.052516,0.85,0.774834,0.614411,0.774808,0.144578,0.476254,0.666667,0.977567,0.014828,0.639652,0.096478,0.094193,0.401338,0.285714,0
0.04814,0.774219,0.75532,0.504774,0.764247,0.178715,0.45483,0.666667,0.974897,0.018046,0.965426,0.119132,0.122699,0.285953,0.25,0
0.055252,0.789844,0.741471,0.541565,0.763661,0.162651,0.271977,0.666667,0.960936,0.011546,0.960349,0.107749,0.099772,0.155518,0.25,0
0.051422,0.81875,0.743989,0.551131,0.777155,0.179719,0.471843,0.666667,0.954778,0.012848,0.958517,0.119571,0.116579,0.32107,0.321429,0
0.055252,0.8125,0.789942,0.520962,0.796515,0.194779,0.462775,0.666667,0.976908,0.016515,0.802848,0.130301,0.118836,0.33612,0.285714,0
0.066193,0.888281,0.756579,0.546716,0.762488,0.232932,0.596773,0.666667,0.982436,0.008893,0.984727,0.155094,0.119801,0.416388,0.25,0
0.079322,0.891406,0.758467,0.466511,0.769528,0.304217,0.637408,0.666667,0.983612,0.014873,0.871998,0.203405,0.132183,0.531773,0.285714,0
0.109409,0.402344,0.697408,0.941116,0.65923,0.464859,0.690648,1,0.492266,0.046387,0.479713,0.315112,0.150878,0.732441,0.464286,0
0.060722,0.438281,0.642643,0.701974,0.630483,0.230924,0.487637,1,0.500132,0.002213,0.494072,0.153414,0.127728,0.511706,0.392857,0
0.048687,0.378906,0.656491,0.660032,0.587655,0.248996,0.476539,1,0.465067,0.015854,0.45653,0.16648,0.165956,0.526756,0.5,0
0.057987,0.323438,0.650826,0.649177,0.601148,0.281124,0.469822,1,0.479405,0.016555,0.473803,0.187963,0.160897,0.56689,0.428571,0
0.078775,0.351563,0.650826,0.70271,0.624029,0.301205,0.548821,1,0.492711,0.004362,0.482629,0.201075,0.13154,0.476589,0.357143,0
0.063457,0.370313,0.654603,0.645631,0.635199,0.237952,0.488282,1,0.495927,0.004031,0.491897,0.157967,0.126415,0.386288,0.357143,0
0.06674,0.409375,0.687336,0.618091,0.643977,0.184739,0.485178,1,0.47693,0.006981,0.471283,0.122343,0.095328,0.381271,0.428571,0
0.172867,0.55,0.701814,0.938173,0.63987,0.345382,0.736762,1,0.479034,0.01487,0.486814,0.23441,0.073504,0.486622,0.178571,0
0.083151,0.5875,0.702444,0.771141,0.675658,0.170683,0.532406,1,0.49088,0.005757,0.547764,0.117664,0.075634,0.586957,0.357143,0
0.09628,0.497656,0.711256,0.832951,0.684458,0.295181,0.628592,1,0.494749,0.014567,0.482674,0.19733,0.107862,0.551839,0.357143,0
0.073304,0.528125,0.73077,0.796159,0.797689,0.254016,0.523875,1,0.553167,0.010586,0.604916,0.172977,0.121471,0.436455,0.392857,0
0.064551,0.467188,0.692372,0.714483,0.649843,0.21988,0.475917,1,0.481194,0.008105,0.467401,0.146806,0.116284,0.396321,0.392857,0
