@relation touch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute stroke_duration numeric
@attribute start_x numeric
@attribute start_y numeric
@attribute stop_x numeric
@attribute stop_y numeric
@attribute direct_end_to_end_distance numeric
@attribute mean_resultant_length numeric
@attribute up_down_left_right numeric
@attribute direction_of_end_to_end_line numeric
@attribute largest_deviation_from_end_to_end numeric
@attribute average_direction numeric
@attribute length_of_trajectory numeric
@attribute average_velocity numeric
@attribute mid_stroke_pressure numeric
@attribute mid_stroke_area_covered numeric
@attribute gender {0,1}

@data
0.082827,0.484375,0.582842,0.238406,0.513145,0.186441,0.658483,0.666667,0.052041,0.004639,0.129585,0.125504,0.046986,0.329331,0.259259,1
0.066814,0.424219,0.604244,0.201615,0.543066,0.167498,0.570827,0.666667,0.048146,0.011094,0.146965,0.110012,0.050719,0.246998,0.296296,1
0.051905,0.398438,0.585989,0.20603,0.541893,0.139581,0.535081,0.666667,0.039209,0.010814,0.153989,0.087141,0.051631,0.277873,0.333333,1
0.050248,0.39375,0.57277,0.256802,0.539546,0.091725,0.46902,0.666667,0.041601,0.008718,0.180116,0.047616,0.033671,0.236707,0.333333,1
0.053009,0.375,0.514858,0.240614,0.482637,0.090728,0.470038,0.666667,0.04678,0.003945,0.181054,0.046874,0.031797,0.478559,0.37037,1
0.066814,0.334375,0.516117,0.164088,0.46973,0.12662,0.548991,0.666667,0.052022,0.00519,0.165121,0.076346,0.037362,0.406518,0.259259,1
0.045831,0.522656,0.56018,0.376741,0.522532,0.094716,0.402183,0.666667,0.049238,0.00462,0.215735,0.049737,0.037478,0.29331,0.37037,1
0.10878,0.565625,0.535631,0.284395,0.465917,0.212363,0.681301,0.666667,0.04829,0.013168,0.108832,0.147152,0.041964,0.5506,0.407407,1
0.069023,0.399219,0.533113,0.629864,0.418689,0.234297,0.62944,1,0.423198,0.002924,0.409526,0.164858,0.070524,0.694683,0.518519,1
0.081171,0.528125,0.535001,0.84178,0.415755,0.306082,0.680564,1,0.43904,0.018244,0.431912,0.225103,0.081826,0.267581,0.333333,1
0.05577,0.513281,0.565216,0.676956,0.486744,0.170489,0.40092,1,0.433081,0.003873,0.422822,0.112382,0.060125,0.427101,0.407407,1
0.076753,0.545313,0.54822,0.74318,0.488504,0.19342,0.640939,1,0.456005,0.00365,0.448175,0.131102,0.052347,0.463122,0.407407,1
0.053009,0.535938,0.546332,0.693144,0.479704,0.162512,0.478668,1,0.440666,0.009139,0.431025,0.106,0.059632,0.391081,0.481481,1
0.070127,0.532813,0.538778,0.701974,0.486744,0.167498,0.599559,1,0.456181,0.002531,0.45236,0.109874,0.048561,0.468268,0.444444,1
0.059083,0.597656,0.522412,0.746471,0.468258,0.155533,0.542811,1,0.449358,0.005289,0.446487,0.099732,0.051836,0.509434,0.407407,1
0.109332,0.5,0.520523,0.699032,0.466562,0.191426,0.631335,1,0.458793,0.010914,0.468813,0.131461,0.037561,0.581475,0.407407,1
0.081171,0.507813,0.570882,0.652829,0.493379,0.155533,0.483673,1,0.42797,0.005506,0.416972,0.099964,0.039155,0.45283,0.444444,1
0.083379,0.465625,0.580953,0.65341,0.504932,0.186441,0.626177,1,0.441809,0.004113,0.434398,0.125348,0.046647,0.463122,0.407407,1
0.087245,0.510156,0.5734,0.694616,0.506105,0.182453,0.598186,1,0.448201,0.008416,0.449671,0.123186,0.044029,0.51458,0.481481,1
0.088349,0.507031,0.585989,0.719486,0.528071,0.202393,0.631478,1,0.461419,0.009805,0.448691,0.138897,0.048517,0.488851,0.444444,1
0.077305,0.498438,0.59732,0.668126,0.526052,0.171486,0.544873,1,0.442476,0.00693,0.429031,0.112835,0.045539,0.566038,0.481481,1
0.062949,0.491406,0.589137,0.65341,0.525466,0.162512,0.546143,1,0.446544,0.003395,0.437886,0.105364,0.051456,0.524871,0.481481,1
0.092214,0.488281,0.601726,0.721348,0.549489,0.217348,0.598426,1,0.468976,0.00909,0.46471,0.151322,0.050439,0.236707,0.37037,1
0.112645,0.478906,0.602356,0.727207,0.554794,0.228315,0.680071,1,0.47379,0.016826,0.468752,0.161247,0.044216,0.478559,0.481481,1
0.09111,0.521875,0.587878,0.698261,0.539292,0.171486,0.579904,1,0.46348,0.013666,0.460243,0.113567,0.039274,0.391081,0.407407,1
0.081171,0.46875,0.579065,0.699031,0.510212,0.218345,0.604035,1,0.455631,0.008049,0.458853,0.153826,0.057522,0.545455,0.407407,1
0.078962,0.497656,0.591655,0.714483,0.520185,0.209372,0.627507,1,0.452357,0.007697,0.441243,0.14444,0.05568,0.478559,0.37037,1
0.076201,0.529688,0.557033,0.72037,0.492024,0.188435,0.588832,1,0.450735,0.004624,0.442321,0.126885,0.051174,0.653516,0.481481,1
0.124241,0.492188,0.580953,0.749067,0.513145,0.241276,0.712559,1,0.460522,0.006017,0.459164,0.171222,0.042505,0.509434,0.37037,1
0.131971,0.833008,0.322135,0.146705,0.323205,0.316052,0.548463,0.666667,0.002444,0.018696,0.561267,0.232757,0.054008,0.316574,0.076543,1
0.152402,0.915039,0.401098,0.238682,0.360003,0.31007,0.718704,0.666667,0.01511,0.016687,0.165091,0.227875,0.045817,0.49078,0.114815,1
0.117062,0.076172,0.351088,0.552373,0.395276,0.237288,0.488254,1,0.516367,0.004733,0.506532,0.166911,0.044001,0.289773,0.153086,1
0.211485,0.378906,0.408995,0.33204,0,0.27318,0.264702,0,0.242702,0.00803,0.623234,0.270342,0.038711,0.74539,0.153086,1
0.113197,0.806641,0.335296,0.149004,0.417652,0.306082,0.670333,0.666667,0.974198,0.007305,0.975089,0.22413,0.060329,0.356775,0.114815,1
0.126449,0.838867,0.412943,0.023454,0.397413,0.404786,0.660338,0.666667,0.00461,0.036745,0.291931,0.309337,0.074392,0.571184,0.076543,1
0.088349,0.739258,0.402414,0.034492,0.401093,0.328016,0.488045,0.666667,0.001355,0.00686,0.49165,0.24196,0.081353,0.329974,0.114815,1
0.109332,0.770508,0.348456,0.054727,0.361229,0.332004,0.641998,0.666667,0.998238,0.005372,0.658415,0.245731,0.068106,0.437178,0.038272,1
0.057979,0.806641,0.415575,0.262577,0.498761,0.250249,0.464881,0.666667,0.965848,0.023789,0.964334,0.179519,0.087859,0.289773,0.038272,1
0.090558,0.195313,0.557709,0.619543,0.491788,0.216351,0.549659,1,0.471206,0.004172,0.461499,0.150039,0.050894,0.22277,0.076543,1
0.131419,0.779297,0.349772,0.239963,0.403322,0.244267,0.644504,0.666667,0.979991,0.020394,0.805067,0.177674,0.04164,0.504181,0.076543,1
0.131419,0.732422,0.419523,0.067604,0.450156,0.308076,0.450735,0.666667,0.990299,0.035024,0.646796,0.230526,0.053719,0.356775,0.038272,1
0.051905,0.805664,0.39057,0.49601,0.429714,0.127617,0.276555,0.666667,0.971964,0.006077,0.975756,0.076357,0.046478,0.49078,0.076543,1
0.088349,0.84082,0.394518,0.011629,0.439525,0.400798,0.488042,0.666667,0.989117,0.005923,0.991996,0.30215,0.100529,0.262972,0.038272,1
0.107123,0.02832,0.355036,0.675726,0.353648,0.321037,0.638795,1,0.497179,0.020932,0.488475,0.237693,0.067218,0.370176,0.076543,1
0.10381,0.131836,0.437948,0.682935,0.429305,0.275174,0.484507,1,0.496122,0.015663,0.48777,0.199573,0.058553,0.437178,0.114815,1
0.087797,0.804688,0.44716,0.060245,0.54767,0.352941,0.5432,0.666667,0.969675,0.013095,0.826269,0.263286,0.088631,0.47738,0.038272,1
0.093871,0.827148,0.308974,0.113292,0.510224,0.353938,0.47394,0.666667,0.941259,0.013369,0.948705,0.265099,0.084114,0.504181,0.153086,1
0.067918,0.848633,0.386622,0.475233,0.433032,0.158524,0.271671,0.666667,0.97267,0.013058,0.729947,0.102984,0.047246,0.530982,0.114815,1
0.09608,0.808594,0.460321,0.426077,0.499582,0.164506,0.092541,0.666667,0.974916,0.01083,0.983209,0.107132,0.035387,0.584584,0.076543,1
0.088349,0.8125,0.405046,0.350435,0.472235,0.206381,0.276858,0.666667,0.967519,0.011713,0.968683,0.142357,0.04962,0.463979,0.076543,1
0.099945,0.836914,0.394518,0.274554,0.491247,0.260219,0.088296,0.666667,0.962112,0.014208,0.972441,0.186767,0.056965,0.571184,0.076543,1
0.07841,0.095703,0.466901,0.53577,0.358776,0.229312,0.590582,1,0.449989,0.010486,0.439628,0.161536,0.062021,0.370176,0.114815,1
0.138045,0.097656,0.460321,0.583404,0.451441,0.241276,0.671816,1,0.496167,0.00886,0.489084,0.171187,0.038185,0.370176,0.076543,1
0.132523,0.833984,0.373461,0.135207,0.478981,0.329013,0.718554,0.666667,0.967525,0.015261,0.889795,0.244601,0.056475,0.450579,0.076543,1
0.06074,0.755859,0.339244,0.306746,0.382081,0.198405,0.280147,0.666667,0.981599,0.006754,0.989551,0.135387,0.065838,0.638186,0.076543,1
0.062396,0.838867,0.339244,0.411832,0.365752,0.184447,0.102042,0.666667,0.989465,0.010808,0.655042,0.123624,0.059473,0.530982,0.076543,1
0.071784,0.807617,0.361617,0.338478,0.432371,0.210369,0.465785,0.666667,0.967771,0.017768,0.971882,0.146197,0.061204,0.47738,0.076543,1
0.094423,0.154297,0.339244,0.690293,0.343444,0.268195,0.633298,1,0.498437,0.039866,0.493592,0.197086,0.063149,0.49078,0.114815,1
0.088901,0.703125,0.358985,0.396884,0.411519,0.129611,0.070674,0.666667,0.963518,0.016124,0.964557,0.080013,0.029571,0.343375,0.076543,1
0.055218,0.836914,0.312923,0.465867,0.355096,0.15653,0.272819,0.666667,0.978531,0.014046,0.477446,0.101828,0.055788,0.530982,0.114815,1
0.070127,0.692383,0.326083,0.240062,0.453223,0.216351,0.099766,0.666667,0.941279,0.01024,0.948737,0.149807,0.063828,0.47738,0.076543,1
0.077305,0.723633,0.264229,0.313184,0.345897,0.184447,0.076609,0.666667,0.960862,0.023252,0.634961,0.125492,0.050024,0.383576,0.076543,1
0.09884,0.806641,0.424787,0.37297,0.261876,0.218345,0.470363,0.666667,0.082721,0.009177,0.072143,0.15168,0.047357,0.544382,0.114815,1
0.113197,0.844727,0.333979,0.37067,0.39496,0.210369,0.270902,0.666667,0.973653,0.018711,0.725292,0.146182,0.040094,0.356775,0.076543,1
0.112645,0.198242,0.518227,0.781351,0.456289,0.296112,0.6881,1,0.479231,0.015375,0.46893,0.216911,0.058727,0.276372,0.076543,1
0.109884,0.232422,0.455057,0.672546,0.47097,0.222333,0.542591,1,0.50739,0.009432,0.492602,0.155507,0.043773,0.396977,0.076543,1
0.124241,0.860352,0.489274,0.238974,0.496997,0.282154,0.625008,0.666667,0.996235,0.02619,0.546138,0.206984,0.051083,0.463979,0.076543,1
0.061844,0.291992,0.382673,0.410221,0.456289,0.074776,0.065023,1,0.595347,0.012078,0.58807,0.034149,0.022288,0.557783,0.076543,1
0.080066,0.225586,0.418207,0.690293,0.419492,0.234297,0.105321,1,0.499334,0.000209,0.489627,0.164572,0.061933,0.557783,0.114815,1
0.106571,0.117188,0.474797,0.684314,0.411519,0.286142,0.629299,1,0.476923,0.036495,0.471618,0.211372,0.060352,0.47738,0.114815,1
0.082827,0.585938,0.618093,0.154523,0.65923,0.332004,0.638534,0.666667,0.974771,0.004349,0.976182,0.245601,0.087284,0.499142,0.37037,1
0.067918,0.8,0.591655,0.324498,0.721419,0.381854,0.631448,0.666667,0.940224,0.020788,0.938344,0.287502,0.119543,0.499142,0.37037,1
0.083379,0.792969,0.708738,0.395136,0.704405,0.29013,0.662217,0.666667,0.9929,0.033457,0.483081,0.213406,0.076038,0.524871,0.333333,1
0.072336,0.798438,0.630053,0.472398,0.671551,0.234297,0.631604,0.666667,0.963677,0.011212,0.96646,0.165251,0.067912,0.385935,0.37037,1
0.076753,0.839063,0.63383,0.533471,0.631069,0.209372,0.64083,0.666667,0.992928,0.0054,0.769341,0.143992,0.056941,0.385935,0.296296,1
0.064605,0.840625,0.549479,0.516192,0.604192,0.2333,0.610087,0.666667,0.958051,0.023192,0.953621,0.165423,0.074764,0.499142,0.37037,1
0.058531,0.839063,0.627535,0.506981,0.679178,0.240279,0.576784,0.666667,0.95772,0.017803,0.956782,0.170704,0.083337,0.782161,0.518519,1
0.067918,0.567188,0.676005,0.808668,0.607015,0.230309,0.532846,1,0.462511,0.00943,0.438772,0.162211,0.070452,0.843911,0.555556,1
0.050248,0.539063,0.695519,0.771877,0.618749,0.22333,0.543759,1,0.456686,0.009811,0.445466,0.156363,0.08685,0.813036,0.518519,1
0.023192,0.720313,0.676635,0.522434,0.729046,0.140578,0.39778,0.666667,0.922912,0.006622,0.919044,0.087586,0.09021,0.478559,0.481481,1
0.054114,0.903906,0.657121,0.512868,0.733153,0.293121,0.277122,0.666667,0.950333,0.01149,0.942078,0.213185,0.108367,0.334477,0.407407,1
0.0381,0.886719,0.667822,0.582035,0.698539,0.211366,0.479992,0.666667,0.965974,0.012271,0.964523,0.145692,0.099892,0.627787,0.407407,1
0.041966,0.878125,0.652085,0.603374,0.675071,0.184447,0.402469,0.666667,0.968918,0.004656,0.969694,0.123633,0.081111,0.524871,0.518519,1
0.042518,0.878125,0.645161,0.523905,0.716139,0.262213,0.538472,0.666667,0.948317,0.020121,0.949354,0.188862,0.116124,0.802744,0.444444,1
0.036996,0.885938,0.66971,0.627656,0.677418,0.168495,0.482985,0.666667,0.979243,0.008259,0.981026,0.110239,0.080632,0.560892,0.37037,1
0.052457,0.624219,0.684189,0.86827,0.607015,0.237288,0.542144,1,0.458312,0.013061,0.450829,0.167512,0.08931,0.473413,0.444444,1
0.058531,0.914063,0.638866,0.51434,0.689152,0.292124,0.513915,0.666667,0.965483,0.038853,0.681628,0.216298,0.103311,0.838765,0.444444,1
0.074544,0.909375,0.647679,0.522434,0.702059,0.283151,0.618558,0.666667,0.961657,0.019397,0.956696,0.205961,0.08102,0.746141,0.444444,1
0.076201,0.875781,0.642643,0.445172,0.723179,0.327019,0.632212,0.666667,0.953777,0.035809,0.947056,0.244387,0.093289,0.818182,0.444444,1
0.397018,0.938281,0.631942,0.038263,0.709099,0.713858,0.89319,0.666667,0.97969,0.08395,0.675469,0.571814,0.043464,1,0.518519,1
0.042518,0.327344,0.460093,0,0.343592,0.279163,0.498907,0.666667,0.068168,0.018803,0.06585,0.203209,0.123994,0.421955,0.444444,1
0.051353,0.348438,0.470794,0.016556,0.339779,0.287139,0.416177,0.666667,0.074487,0.010244,0.072734,0.209602,0.111051,0.334477,0.333333,1
0.030922,0.292188,0.459463,0,0.345939,0.252243,0.516094,0.666667,0.073627,0.032378,0.041952,0.183309,0.139944,0.421955,0.407407,1
0.04307,0.107813,0.400921,0.32229,0.474424,0.191426,0.486373,1,0.558339,0.001485,0.548136,0.129573,0.082819,0.488851,0.296296,1
0.052457,0.366406,0.480866,0.003978,0.310197,0.329013,0.508529,0.666667,0.08606,0.024322,0.088353,0.246277,0.126668,0.468268,0.444444,1
0.067366,0.784375,0.470164,0.133024,0.613042,0.525424,0.563015,0.666667,0.955226,0.057044,0.82996,0.41076,0.168932,0.627787,0.37037,1
0.081171,0.903906,0.551368,0.211181,0.669791,0.548355,0.547217,0.666667,0.962893,0.018659,0.960023,0.424807,0.149923,0.586621,0.37037,1
0.077305,0.899219,0.535631,0.303159,0.629896,0.463609,0.65794,0.666667,0.965061,0.023924,0.965738,0.354907,0.131328,0.586621,0.37037,1
0.065157,0.744531,0.525559,0.291386,0.575334,0.342971,0.609562,0.666667,0.974448,0.04268,0.7459,0.258043,0.111692,0.493997,0.37037,1
0.064605,0.846094,0.550738,0.368647,0.622269,0.362911,0.482582,0.666667,0.965284,0.013501,0.964901,0.271286,0.117849,0.313894,0.185185,1
0.092766,0.982813,0.541296,0.33995,0.616989,0.494516,0.62753,0.666667,0.973297,0.027198,0.911876,0.386381,0.12214,0.447684,0.296296,1
0.124793,0.932813,0.562698,0,0.668031,0.744766,0.74462,0.666667,0.975375,0.04759,0.974009,0.588746,0.142084,0.648371,0.333333,1
0.085036,0.885938,0.525559,0.094921,0.65395,0.633101,0.681328,0.666667,0.965675,0.038032,0.962433,0.495722,0.167494,0.668954,0.407407,1
0.123136,0.883594,0.572141,0.010669,0.690325,0.716849,0.716012,0.666667,0.97134,0.04,0.972403,0.565259,0.138123,0.627787,0.333333,1
0.076753,0.904688,0.599208,0.119288,0.671699,0.618146,0.657747,0.666667,0.978394,0.038093,0.974446,0.483521,0.177949,0.524871,0.333333,1
0.098288,0.950781,0.619981,0.160777,0.710566,0.622134,0.66619,0.666667,0.973427,0.03243,0.974043,0.486568,0.145413,0.457976,0.259259,1
0.114301,0.934375,0.631312,0.124354,0.730806,0.642074,0.713571,0.666667,0.971742,0.035975,0.969936,0.502916,0.13156,0.483705,0.296296,1
0.109884,0.99375,0.667192,0.003156,0.808878,0.802592,0.716748,0.666667,0.968246,0.038374,0.969412,0.636005,0.171668,0.509434,0.259259,1
0.076201,0.809375,0.702444,0.192282,0.785254,0.484546,0.634443,0.666667,0.96666,0.022181,0.963781,0.372496,0.139207,0.504288,0.333333,1
0.09884,0.81875,0.684818,0.199408,0.775395,0.487537,0.713518,0.666667,0.964634,0.025936,0.961553,0.375247,0.112348,0.51458,0.296296,1
0.109332,0.867969,0.645161,0.100072,0.723179,0.606181,0.683933,0.666667,0.975651,0.067713,0.718372,0.478863,0.130422,0.684391,0.333333,1
0.050801,0.414844,0.653973,0.815141,0.544894,0.363908,0.478906,1,0.457334,0.018479,0.446101,0.272502,0.142483,0.576329,0.407407,1
0.062949,0.380469,0.634459,0.941116,0.525466,0.495513,0.5432,1,0.46815,0.037418,0.542744,0.387342,0.168482,0.509434,0.37037,1
0.069575,0.336719,0.643902,0.880873,0.547184,0.47657,0.58901,1,0.471382,0.032489,0.466546,0.366589,0.147646,0.653516,0.407407,1
0.073992,0.253125,0.649567,0.941116,0.54424,0.594217,0.657082,1,0.474717,0.041113,0.464077,0.464016,0.176177,0.663808,0.407407,1
0.064053,0.369531,0.604874,0.941116,0.493198,0.504487,0.586906,1,0.467216,0.033281,0.456735,0.389517,0.167091,0.566038,0.407407,1
0.062396,0.434375,0.580324,0.941116,0.466797,0.454636,0.525263,1,0.462375,0.038444,0.460994,0.349668,0.153906,0.602058,0.444444,1
0.050801,0.495313,0.567734,0.941116,0.491438,0.399801,0.544233,1,0.472165,0.017395,0.462663,0.301777,0.156689,0.586621,0.333333,1
0.066814,0.419531,0.603615,0.631891,0.492318,0.474576,0.547007,1,0.465241,0.019812,0.455112,0.363526,0.151299,0.5506,0.37037,1
0.04307,0.457813,0.586619,0.941116,0.504345,0.429711,0.480971,1,0.472318,0.022399,0.464427,0.327011,0.190188,0.457976,0.333333,1
0.052457,0.379688,0.563957,0.941116,0.476771,0.492522,0.484726,1,0.473649,0.016492,0.46902,0.378251,0.189264,0.41681,0.407407,1
0.062396,0.377344,0.584101,0.941116,0.500238,0.493519,0.402692,1,0.475259,0.009734,0.466507,0.378808,0.16608,0.41681,0.37037,1
0.017118,0.492188,0.618093,0.551131,0.578854,0.070788,0.105001,1,0.44053,0.000811,0.430055,0.02984,0.052943,0.164666,0.37037,1
0.288791,0.546875,0.58536,0.520093,0.569392,0,0.745133,0,0.333478,0.037232,0.720591,0.027929,0,0.694683,0.37037,1
0.052457,0.358594,0.514228,0.756425,0.439809,0.352941,0.533551,1,0.467771,0.021021,0.452866,0.264276,0.135205,0.638079,0.444444,1
0.067918,0.346875,0.587248,0.941116,0.46797,0.524427,0.624978,1,0.465664,0.036071,0.453396,0.405926,0.165944,0.566038,0.37037,1
0.20265,0.902344,0.534372,0.329648,0.618749,0.441675,0.829813,0.666667,0.967071,0.022888,0.96506,0.337063,0.050916,0.560892,0.37037,1
0.054666,0.572656,0.632571,0.941116,0.578268,0.334995,0.551998,1,0.479637,0.034125,0.466394,0.2508,0.124843,0.77187,0.518519,1
0.069575,0.779688,0.580953,0.369383,0.589415,0.301097,0.667508,0.666667,0.990984,0.010092,0.783915,0.220296,0.091374,0.411664,0.296296,1
0.057979,0.778125,0.587878,0.306838,0.652777,0.35992,0.371947,0.666667,0.966893,0.052637,0.944572,0.273591,0.129358,0.283019,0.259259,1
0.062949,0.759375,0.616204,0.256802,0.658644,0.383848,0.469278,0.666667,0.977601,0.031006,0.968377,0.289784,0.127993,0.447684,0.333333,1
0.070679,0.836719,0.596061,0.323762,0.679764,0.395813,0.550668,0.666667,0.96185,0.049221,0.956289,0.303594,0.121842,0.406518,0.333333,1
0.051905,0.803125,0.613687,0.345836,0.693258,0.351944,0.438459,0.666667,0.958372,0.054624,0.781424,0.267251,0.137706,0.391081,0.333333,1
0.062396,0.840625,0.59732,0.328912,0.7267,0.408774,0.61529,0.666667,0.944235,0.037292,0.943875,0.311259,0.13786,0.41681,0.296296,1
0.059636,0.825781,0.611798,0.2465,0.757794,0.469591,0.445935,0.666667,0.945188,0.057821,0.937777,0.364319,0.165753,0.375643,0.296296,1
0.047488,0.782813,0.574659,0.342893,0.65043,0.336989,0.450783,0.666667,0.9597,0.041893,0.949404,0.252471,0.139534,0.277873,0.333333,1
0.051905,0.754688,0.575918,0.392193,0.611122,0.265204,0.529074,0.666667,0.973856,0.02786,0.823566,0.192252,0.101864,0.401372,0.296296,1
0.042518,0.778906,0.582842,0.45381,0.580065,0.228315,0.400971,0.666667,0.995916,0.007657,0.586395,0.160072,0.100331,0.385935,0.259259,1
0.057979,0.475,0.607392,0.779971,0.544826,0.278166,0.482969,1,0.469849,0.013862,0.463809,0.201455,0.097536,0.334477,0.407407,1
0.111541,0.782031,0.704961,0.346572,0.697365,0.322034,0.709112,0.666667,0.995341,0.050069,0.404484,0.242971,0.066125,0.509434,0.37037,1
0.276091,0.822656,0.656491,0.245765,0.700885,0.443669,0.815485,0.666667,0.97887,0.064398,0.631668,0.346289,0.037636,0.478559,0.333333,1
0.063501,0.834375,0.667192,0.338478,0.689152,0.371884,0.630188,0.666667,0.98431,0.037034,0.64448,0.281302,0.123613,0.524871,0.333333,1
0.097184,0.8625,0.692372,0.315668,0.708512,0.413759,0.717037,0.666667,0.987448,0.013471,0.816242,0.313452,0.095808,0.560892,0.37037,1
0.073992,0.780469,0.699926,0.375313,0.688087,0.296112,0.661174,0.666667,0.997416,0.023336,0.483684,0.217478,0.085757,0.51458,0.333333,1
0.087245,0.805469,0.493455,0.273726,0.575334,0.411765,0.668598,0.666667,0.96676,0.034493,0.960863,0.31439,0.105568,0.483705,0.37037,1
0.10381,0.867969,0.588507,0.398479,0.609676,0.347956,0.697795,0.666667,0.986066,0.010154,0.9873,0.258542,0.075013,0.519726,0.296296,1
0.04307,0.835938,0.586619,0.388514,0.665684,0.340977,0.58365,0.666667,0.958262,0.023799,0.952995,0.254181,0.150583,0.406518,0.333333,1
0.062949,0.896875,0.589137,0.356874,0.601148,0.404786,0.586585,0.666667,0.991626,0.029129,0.732833,0.307714,0.135435,0.51458,0.333333,1
0.061844,0.823438,0.601097,0.289914,0.630483,0.404786,0.579552,0.666667,0.98438,0.043579,0.723709,0.309019,0.137885,0.483705,0.333333,1
0.092766,0.863281,0.592914,0.350251,0.673898,0.394816,0.679461,0.666667,0.962893,0.029091,0.959329,0.298912,0.095355,0.483705,0.259259,1
0.085588,0.8,0.60928,0.280348,0.648083,0.395813,0.593959,0.666667,0.979941,0.055484,0.63079,0.303476,0.103753,0.545455,0.333333,1
0.112645,0.900781,0.614316,0,0.699712,0.716849,0.72742,0.666667,0.978181,0.041058,0.980346,0.565423,0.149574,0.607204,0.37037,1
0.074544,0.817969,0.60991,0.215596,0.65571,0.464606,0.642059,0.666667,0.980445,0.043561,0.977267,0.358358,0.13659,0.576329,0.444444,1
0.107123,0.875781,0.623129,0.144221,0.685631,0.57328,0.689487,0.666667,0.979094,0.03943,0.799288,0.448535,0.124548,0.581475,0.333333,1
0.128106,0.851563,0.625017,0.245765,0.683871,0.468594,0.769699,0.666667,0.975688,0.006649,0.972178,0.358037,0.084864,0.504288,0.296296,1
0.062396,0.304688,0.664045,0.836317,0.571658,0.463609,0.631578,1,0.472599,0.023264,0.464316,0.355086,0.15617,0.45283,0.333333,1
0.06074,0.402344,0.608021,0.625636,0.491833,0.480558,0.485635,1,0.464142,0.014781,0.457015,0.3687,0.165284,0.406518,0.296296,1
0.052457,0.325,0.606133,0.941116,0.391701,0.569292,0.551086,1,0.440545,0.013223,0.431029,0.441259,0.219149,0.473413,0.37037,1
0.066814,0.292969,0.582212,0.626546,0.340853,0.606181,0.587909,1,0.436067,0.015669,0.421252,0.472537,0.194549,0.483705,0.296296,1
0.076201,0.192188,0.651456,0.795424,0.406955,0.56331,0.640043,1,0.431571,0.018774,0.422907,0.437186,0.162393,0.530017,0.37037,1
0.071231,0.308594,0.645161,0.824121,0.510212,0.460618,0.60688,1,0.456688,0.053274,0.464283,0.357201,0.141318,0.45283,0.37037,1
0.076753,0.332031,0.692372,0.748331,0.632243,0.362911,0.630375,1,0.480424,0.032342,0.480898,0.273152,0.102974,0.406518,0.37037,1
0.071784,0.31875,0.684818,0.941116,0.54952,0.548355,0.640881,1,0.464331,0.045753,0.45488,0.427322,0.166764,0.411664,0.37037,1
0.056875,0.378125,0.650197,0.806461,0.596455,0.374875,0.547337,1,0.482548,0.018432,0.476,0.281556,0.134858,0.391081,0.444444,1
0.077305,0.303125,0.647049,0.754953,0.605842,0.389831,0.635209,1,0.48829,0.03716,0.485098,0.29654,0.110643,0.45283,0.259259,1
0.038653,0.445313,0.601726,0.790273,0.54776,0.309073,0.474732,1,0.477069,0.024519,0.472912,0.227436,0.146647,0.288165,0.259259,1
0.051353,0.407813,0.579065,0.779971,0.54776,0.328016,0.546429,1,0.488712,0.0377,0.487953,0.244937,0.128067,0.380789,0.296296,1
0.087797,0.344531,0.59669,0.717426,0.551867,0.326022,0.637788,1,0.482607,0.007604,0.478174,0.240989,0.081492,0.447684,0.333333,1
0.383214,0.639063,0.64642,0.830335,0.585485,0.191426,0.821819,1,0.460108,0.008964,0.63573,0.210265,0.014036,0.421955,0.222222,1
0.04804,0.474219,0.601726,0.76208,0.566563,0.260219,0.47432,1,0.484465,0.026911,0.480507,0.187961,0.105805,0.401372,0.37037,1
0.16952,0.7375,0.469535,0.683579,0.221268,0.246261,0.777586,0,0.243985,0.014297,0.233163,0.176136,0.031595,0.205832,0.222222,1
0.071231,0.817188,0.372595,0.456945,0.466797,0.271186,0.637992,0.666667,0.947181,0.008711,0.948307,0.195642,0.080291,0.221269,0.148148,1
0.040861,0.878906,0.441208,0.431928,0.507865,0.333998,0.543987,0.666667,0.96829,0.008187,0.974363,0.246791,0.152054,0.174957,0.185185,1
0.07841,0.932813,0.495973,0.466893,0.51973,0.340977,0.591962,0.666667,0.987548,0.004435,0.984907,0.253157,0.09413,0.169811,0.148148,1
0.032579,0.889844,0.438061,0.421626,0.491438,0.347956,0.48674,0.666667,0.975912,0.008266,0.974012,0.258906,0.184557,0.128645,0.222222,1
0.051905,0.703906,0.695519,0,0.73726,0.556331,0.593059,0.666667,0.983102,0.044177,0.610452,0.433557,0.217183,0.19554,0.296296,1
0.042518,0.725781,0.582212,0,0.682111,0.581256,0.545619,0.666667,0.969633,0.023425,0.970942,0.451856,0.260388,0.226415,0.222222,1
0.060188,0.800781,0.643272,0,0.802969,0.654038,0.569359,0.666667,0.956814,0.080425,0.710771,0.51988,0.231333,0.221269,0.259259,1
0.067918,0.836719,0.643902,0,0.822916,0.687936,0.605536,0.666667,0.954177,0.101907,0.750828,0.551439,0.222958,0.241852,0.222222,1
0.071231,0.873438,0.659639,0,0.860464,0.722832,0.631285,0.666667,0.951066,0.083761,0.854108,0.576517,0.224162,0.205832,0.185185,1
0.04307,0.839844,0.638236,0.293593,0.685631,0.41675,0.468759,0.666667,0.976872,0.04321,0.802549,0.319401,0.18605,0.226415,0.259259,1
